04.01.1959,2,13,27,34,41,46
11.01.1959,7,18,28,44,45,46
18.01.1959,2,4,6,40,41,43
25.01.1959,5,27,28,41,44,47
01.02.1959,1,6,25,26,33,41
08.02.1959,6,11,13,15,25,33
15.02.1959,6,8,11,25,29,33
22.02.1959,5,18,29,44,47,49
01.03.1959,2,18,21,33,37,46
08.03.1959,1,10,11,16,36,39
15.03.1959,14,21,29,37,40,48
22.03.1959,5,19,26,34,43,49
29.03.1959,7,10,16,23,35,49
05.04.1959,2,18,19,23,35,39
12.04.1959,2,28,33,39,42,48
19.04.1959,4,16,20,22,28,46
26.04.1959,1,8,14,15,21,40
03.05.1959,5,7,30,31,35,46
10.05.1959,14,19,22,42,43,44
17.05.1959,1,7,27,41,46,49
24.05.1959,1,4,5,19,28,41
31.05.1959,8,17,22,25,44,49
07.06.1959,10,11,21,23,42,44
14.06.1959,17,19,28,30,32,41
21.06.1959,10,23,24,28,35,42
28.06.1959,3,4,21,34,42,43
05.07.1959,2,9,18,36,44,49
12.07.1959,23,25,29,31,35,46
19.07.1959,2,9,13,26,40,46
26.07.1959,14,30,31,34,38,48
02.08.1959,6,14,24,37,45,48
09.08.1959,9,11,26,33,35,36
16.08.1959,9,13,15,16,28,31
23.08.1959,2,13,19,31,41,42
30.08.1959,11,14,16,33,35,36
06.09.1959,3,8,9,18,26,29
13.09.1959,1,9,15,16,23,44
20.09.1959,11,26,31,45,46,48
27.09.1959,1,9,22,24,30,32
04.10.1959,15,16,17,19,21,29
11.10.1959,5,6,17,31,34,39
18.10.1959,2,11,19,38,40,45
25.10.1959,6,18,19,26,29,39
01.11.1959,12,18,25,29,33,37
08.11.1959,19,20,31,36,38,45
15.11.1959,3,7,23,29,35,37
22.11.1959,4,15,23,38,43,47
29.11.1959,3,4,5,14,34,49
06.12.1959,1,2,20,21,29,37
13.12.1959,5,14,20,32,43,45
20.12.1959,20,22,25,27,40,42
27.12.1959,8,17,25,31,47,48
