01.01.1983,6,7,9,12,29,48
08.01.1983,5,6,16,20,28,41
15.01.1983,2,4,24,34,37,42
22.01.1983,1,4,9,10,38,48
29.01.1983,6,10,19,30,43,47
05.02.1983,2,19,38,43,44,47
12.02.1983,6,13,17,19,33,44
19.02.1983,3,12,22,26,29,39
26.02.1983,5,13,17,36,44,48
05.03.1983,18,20,26,27,37,39
12.03.1983,1,15,29,31,32,44
19.03.1983,9,22,34,37,45,48
26.03.1983,1,7,11,26,27,42
02.04.1983,4,5,15,32,39,46
09.04.1983,8,18,35,40,42,46
16.04.1983,6,10,12,15,32,44
23.04.1983,4,12,30,32,34,39
30.04.1983,2,18,33,38,39,47
07.05.1983,6,9,21,38,44,49
14.05.1983,5,13,20,42,43,44
21.05.1983,1,2,20,23,32,35
28.05.1983,9,11,17,24,35,43
04.06.1983,1,9,15,35,38,44
11.06.1983,8,26,36,38,40,46
18.06.1983,2,16,21,27,37,48
25.06.1983,4,5,31,32,33,48
02.07.1983,2,8,14,24,27,34
09.07.1983,11,21,26,32,33,44
16.07.1983,8,37,39,41,46,48
23.07.1983,3,16,27,44,46,48
30.07.1983,8,25,38,41,42,49
06.08.1983,14,15,31,32,45,47
13.08.1983,3,9,18,41,47,49
20.08.1983,8,10,29,36,47,49
27.08.1983,3,18,19,27,41,47
03.09.1983,4,13,17,24,35,37
10.09.1983,6,27,31,41,45,46
17.09.1983,2,8,25,34,41,49
24.09.1983,7,11,13,19,23,30
01.10.1983,1,11,15,16,20,33
08.10.1983,3,19,20,27,33,47
15.10.1983,7,9,12,20,33,46
22.10.1983,1,6,13,21,30,37
29.10.1983,9,19,21,29,44,46
05.11.1983,13,15,24,30,43,47
12.11.1983,2,23,27,30,46,48
19.11.1983,2,3,11,16,38,40
26.11.1983,2,16,17,26,30,33
03.12.1983,9,15,33,37,42,49
10.12.1983,3,19,20,28,38,43
17.12.1983,1,7,8,11,15,36
24.12.1983,15,17,31,32,40,47
31.12.1983,2,9,17,21,27,45
