05.01.1980,5,11,16,18,19,35
12.01.1980,19,23,28,30,31,49
19.01.1980,1,3,18,30,31,39
26.01.1980,2,18,25,27,45,49
02.02.1980,13,21,26,27,44,47
09.02.1980,8,16,17,29,36,37
16.02.1980,1,5,30,33,35,37
23.02.1980,1,13,21,26,43,49
01.03.1980,16,21,28,39,40,48
08.03.1980,14,15,35,40,43,46
15.03.1980,1,5,9,33,41,43
22.03.1980,11,14,19,27,30,33
29.03.1980,16,19,27,40,42,43
05.04.1980,14,17,32,34,36,41
12.04.1980,3,13,15,19,20,21
19.04.1980,3,10,11,24,25,41
26.04.1980,5,11,13,39,42,49
03.05.1980,9,10,18,19,27,47
10.05.1980,14,17,21,26,43,46
17.05.1980,2,16,21,26,33,36
24.05.1980,1,5,11,14,33,38
31.05.1980,2,3,17,25,33,48
07.06.1980,7,10,28,42,43,45
14.06.1980,9,28,41,42,45,47
21.06.1980,11,20,25,29,41,47
28.06.1980,3,5,10,13,24,44
05.07.1980,13,15,16,25,26,32
12.07.1980,1,4,11,15,25,31
19.07.1980,15,21,28,32,40,43
26.07.1980,11,20,29,38,44,49
02.08.1980,3,8,34,39,41,47
09.08.1980,19,27,29,32,34,46
16.08.1980,8,21,22,23,42,43
23.08.1980,4,16,17,28,38,42
30.08.1980,6,11,14,25,28,35
06.09.1980,12,23,25,36,42,47
13.09.1980,11,12,19,34,37,41
20.09.1980,2,6,12,23,32,43
27.09.1980,13,21,22,33,45,48
04.10.1980,10,12,29,30,37,46
11.10.1980,18,22,28,31,35,49
18.10.1980,4,8,17,31,37,48
25.10.1980,5,7,8,21,23,40
01.11.1980,19,21,22,26,27,32
08.11.1980,12,13,15,16,30,36
15.11.1980,1,9,16,21,25,44
22.11.1980,5,21,26,30,31,45
29.11.1980,2,10,25,30,38,41
06.12.1980,12,14,36,38,42,49
13.12.1980,4,8,18,33,47,49
20.12.1980,3,6,8,32,33,40
27.12.1980,4,14,16,21,27,43
