06.01.1979,8,10,37,39,41,43
13.01.1979,5,8,9,12,16,45
20.01.1979,1,6,11,20,32,43
27.01.1979,2,20,26,31,33,38
03.02.1979,5,18,23,29,33,48
10.02.1979,1,2,14,19,27,39
17.02.1979,5,17,19,21,32,47
24.02.1979,9,14,23,24,41,42
03.03.1979,1,17,24,32,42,44
10.03.1979,21,25,39,41,42,43
17.03.1979,16,21,27,38,45,49
24.03.1979,4,7,8,11,39,42
31.03.1979,5,7,9,16,26,43
07.04.1979,12,15,16,20,27,45
14.04.1979,7,11,21,25,26,41
21.04.1979,6,18,23,24,35,45
28.04.1979,6,20,33,37,38,41
05.05.1979,6,16,30,35,44,45
12.05.1979,2,4,10,32,35,46
19.05.1979,15,18,32,39,48,49
26.05.1979,7,21,23,33,41,45
02.06.1979,14,20,30,43,47,48
09.06.1979,17,25,30,34,35,41
16.06.1979,13,15,17,25,33,34
23.06.1979,1,17,30,40,41,43
30.06.1979,9,33,37,40,46,47
07.07.1979,8,16,18,35,37,43
14.07.1979,2,6,7,16,39,44
21.07.1979,27,32,43,45,46,48
28.07.1979,4,27,29,37,40,48
04.08.1979,2,20,24,31,42,48
11.08.1979,2,5,9,22,26,30
18.08.1979,28,31,43,44,45,49
25.08.1979,14,17,20,40,42,48
01.09.1979,5,19,24,27,28,38
08.09.1979,2,10,12,16,21,40
15.09.1979,4,5,7,20,32,37
22.09.1979,7,10,21,36,39,42
29.09.1979,11,12,15,23,29,44
06.10.1979,4,16,17,18,19,42
13.10.1979,11,18,22,26,43,45
20.10.1979,22,23,24,25,34,38
27.10.1979,1,12,17,19,20,38
03.11.1979,9,10,14,29,37,48
10.11.1979,1,2,22,36,41,49
17.11.1979,1,5,14,22,36,40
24.11.1979,5,6,11,14,16,26
01.12.1979,8,15,28,32,34,40
08.12.1979,14,15,20,22,23,28
15.12.1979,3,14,26,31,43,45
22.12.1979,5,8,16,23,35,46
29.12.1979,7,8,9,26,35,48
