06.01.1957,11,17,23,26,31,38
13.01.1957,4,15,16,17,19,20
20.01.1957,3,6,7,12,33,47
27.01.1957,2,6,9,28,39,49
03.02.1957,6,12,30,34,39,43
10.02.1957,9,17,18,19,31,49
17.02.1957,1,9,15,31,35,42
24.02.1957,2,15,16,23,28,43
03.03.1957,4,9,11,34,36,45
10.03.1957,2,7,18,35,36,45
17.03.1957,3,14,24,32,35,44
24.03.1957,14,18,22,31,45,48
31.03.1957,20,26,27,30,44,47
07.04.1957,2,14,18,31,40,48
14.04.1957,6,15,18,28,39,44
22.04.1957,11,27,35,39,44,45
28.04.1957,18,20,23,33,37,43
05.05.1957,2,4,22,27,31,41
12.05.1957,15,17,21,24,31,40
19.05.1957,16,20,28,29,30,44
26.05.1957,1,3,24,35,40,45
02.06.1957,3,4,14,29,32,37
10.06.1957,1,7,8,32,35,47
16.06.1957,14,21,30,34,38,44
23.06.1957,4,8,10,12,19,25
30.06.1957,15,23,31,36,37,46
07.07.1957,5,6,11,14,22,26
14.07.1957,28,30,34,40,41,44
21.07.1957,1,2,3,23,42,44
28.07.1957,1,9,20,25,27,34
04.08.1957,6,8,17,42,43,48
11.08.1957,13,26,29,33,36,39
18.08.1957,3,8,14,40,41,48
25.08.1957,24,30,31,36,38,42
01.09.1957,2,4,7,27,40,47
08.09.1957,12,20,21,27,38,40
15.09.1957,12,19,24,28,34,37
22.09.1957,7,9,10,25,33,35
29.09.1957,13,20,21,22,26,42
06.10.1957,6,9,11,25,26,31
13.10.1957,1,14,29,30,41,49
20.10.1957,2,24,27,35,36,42
27.10.1957,2,4,9,18,22,23
03.11.1957,3,11,26,45,46,49
10.11.1957,16,20,24,30,45,46
17.11.1957,8,20,22,24,34,49
24.11.1957,1,3,14,23,25,26
01.12.1957,9,11,26,27,36,46
08.12.1957,3,26,32,43,45,47
15.12.1957,7,11,18,22,27,39
22.12.1957,4,7,22,23,28,33
29.12.1957,14,34,36,45,46,47
