05.01.1964,16,34,38,40,42,43
12.01.1964,1,8,21,28,38,42
19.01.1964,6,28,32,34,47,48
26.01.1964,7,14,17,30,36,43
02.02.1964,2,3,11,21,26,46
09.02.1964,7,10,18,25,29,32
16.02.1964,7,21,22,28,39,47
23.02.1964,2,16,21,26,32,47
01.03.1964,3,15,23,35,37,44
08.03.1964,1,16,26,32,35,41
15.03.1964,10,16,17,25,31,43
22.03.1964,2,9,10,13,24,39
30.03.1964,18,22,25,36,41,47
05.04.1964,1,23,24,28,30,42
12.04.1964,13,15,25,32,42,48
19.04.1964,10,21,23,37,39,41
26.04.1964,19,28,38,39,40,46
03.05.1964,4,5,9,43,47,49
10.05.1964,11,12,19,32,34,48
18.05.1964,5,9,33,35,42,48
24.05.1964,6,11,13,31,34,43
31.05.1964,1,21,22,38,45,49
07.06.1964,4,5,9,32,37,45
14.06.1964,1,22,23,29,39,49
21.06.1964,14,27,33,37,39,48
28.06.1964,5,10,11,22,27,37
05.07.1964,10,12,13,22,23,49
12.07.1964,1,18,35,36,47,49
19.07.1964,3,12,24,37,38,46
26.07.1964,31,34,37,41,44,48
02.08.1964,16,34,36,40,45,47
09.08.1964,9,16,34,36,38,41
16.08.1964,6,14,23,36,45,46
23.08.1964,12,16,20,32,37,45
30.08.1964,4,17,31,35,36,40
06.09.1964,34,36,38,41,43,45
13.09.1964,1,4,6,20,24,27
20.09.1964,18,21,32,39,42,43
27.09.1964,9,22,26,29,41,42
04.10.1964,8,20,25,35,46,47
11.10.1964,2,23,34,38,42,46
18.10.1964,1,6,17,33,34,44
25.10.1964,14,16,18,19,29,39
01.11.1964,1,14,22,30,36,40
08.11.1964,2,18,21,26,32,41
15.11.1964,3,9,23,24,33,38
22.11.1964,5,9,22,33,39,46
29.11.1964,5,11,17,31,32,40
06.12.1964,2,4,8,23,33,45
13.12.1964,10,17,28,30,36,49
20.12.1964,15,20,29,30,39,46
27.12.1964,15,16,21,35,37,47
