07.01.1989,2,6,13,26,32,45
14.01.1989,6,7,12,23,35,36
21.01.1989,12,13,16,17,26,40
28.01.1989,1,5,9,17,37,49
04.02.1989,11,19,25,27,37,43
11.02.1989,14,36,40,41,43,44
18.02.1989,1,16,29,37,38,45
25.02.1989,9,12,16,21,41,42
04.03.1989,14,17,18,33,35,41
11.03.1989,19,20,42,43,44,49
18.03.1989,5,6,7,10,22,38
25.03.1989,19,37,38,39,44,48
01.04.1989,10,18,28,32,35,38
08.04.1989,6,12,24,31,43,48
15.04.1989,2,3,7,33,41,42
22.04.1989,4,9,16,22,31,34
29.04.1989,5,7,19,22,42,48
06.05.1989,4,11,12,16,25,43
13.05.1989,5,17,18,24,26,41
20.05.1989,5,6,9,35,36,47
27.05.1989,4,8,17,21,25,29
03.06.1989,7,17,19,22,23,27
10.06.1989,6,8,10,16,21,34
17.06.1989,4,8,12,32,40,41
24.06.1989,4,14,16,38,42,46
01.07.1989,4,16,19,21,24,44
08.07.1989,2,3,4,7,25,36
15.07.1989,5,15,17,24,38,49
22.07.1989,12,13,26,28,31,43
29.07.1989,2,3,12,15,30,32
05.08.1989,9,11,20,38,42,47
12.08.1989,8,11,16,17,37,47
19.08.1989,11,13,14,18,27,29
26.08.1989,1,13,20,22,40,46
02.09.1989,2,19,21,25,26,39
09.09.1989,13,26,39,42,46,47
16.09.1989,9,21,23,38,43,47
23.09.1989,6,7,12,32,39,45
30.09.1989,4,10,17,28,29,35
07.10.1989,2,4,8,23,40,49
14.10.1989,3,5,9,27,35,37
21.10.1989,4,8,13,20,21,36
28.10.1989,3,21,24,25,32,34
04.11.1989,9,27,32,37,44,47
11.11.1989,4,20,26,29,32,48
18.11.1989,2,3,27,32,33,36
25.11.1989,5,7,8,21,42,46
02.12.1989,19,23,27,46,47,48
09.12.1989,2,15,24,33,37,46
16.12.1989,3,18,26,28,31,33
23.12.1989,7,9,23,28,38,39
30.12.1989,2,15,16,44,46,49
