03.01.1987,4,7,10,21,30,40
10.01.1987,6,10,24,31,47,49
17.01.1987,19,29,31,39,40,45
24.01.1987,2,16,27,32,39,46
31.01.1987,7,19,38,40,42,49
07.02.1987,1,9,10,23,26,37
14.02.1987,13,15,30,31,42,44
21.02.1987,3,10,24,33,46,47
28.02.1987,4,5,20,23,31,43
07.03.1987,6,18,29,40,48,49
14.03.1987,14,15,28,32,33,34
21.03.1987,10,14,22,39,41,49
28.03.1987,10,13,18,41,42,43
04.04.1987,13,16,18,27,47,49
11.04.1987,1,9,14,15,22,49
18.04.1987,4,12,27,30,37,44
25.04.1987,8,16,18,36,38,45
02.05.1987,7,21,22,33,37,39
09.05.1987,2,12,14,19,23,30
16.05.1987,15,16,19,39,42,47
23.05.1987,3,8,11,21,26,45
30.05.1987,5,7,12,27,41,44
06.06.1987,10,15,22,23,26,36
13.06.1987,13,15,16,19,20,27
20.06.1987,4,15,20,24,27,40
27.06.1987,20,25,26,31,33,40
04.07.1987,1,6,17,27,29,42
11.07.1987,2,4,14,16,22,23
18.07.1987,3,25,33,38,42,43
25.07.1987,1,6,7,20,45,46
01.08.1987,1,33,43,46,48,49
08.08.1987,9,19,23,38,45,49
15.08.1987,11,17,21,23,28,31
22.08.1987,1,8,22,32,34,40
29.08.1987,1,9,25,35,36,46
05.09.1987,7,11,27,28,41,47
12.09.1987,1,5,21,40,41,45
19.09.1987,18,20,24,32,41,43
26.09.1987,8,12,19,33,43,45
03.10.1987,16,35,42,46,47,48
10.10.1987,11,15,17,41,46,49
17.10.1987,3,4,7,12,27,33
24.10.1987,11,18,19,20,33,48
31.10.1987,9,20,37,39,46,48
07.11.1987,14,21,22,23,25,42
14.11.1987,6,19,23,30,36,45
21.11.1987,18,20,23,25,31,38
28.11.1987,9,10,11,16,35,44
05.12.1987,4,6,17,22,34,42
12.12.1987,2,14,16,19,25,41
19.12.1987,21,29,31,32,38,46
26.12.1987,9,12,18,31,38,41
