02.01.1982,2,15,21,24,34,37
09.01.1982,22,26,28,33,44,46
16.01.1982,8,19,21,25,34,48
23.01.1982,8,12,26,27,39,45
30.01.1982,14,19,23,24,25,31
06.02.1982,1,7,14,40,41,47
13.02.1982,4,21,28,30,36,39
20.02.1982,2,12,16,17,33,49
27.02.1982,8,11,24,32,46,47
06.03.1982,24,27,28,31,35,36
13.03.1982,9,11,25,28,41,48
20.03.1982,7,10,14,36,40,48
27.03.1982,25,27,38,39,41,47
03.04.1982,6,26,32,37,42,48
10.04.1982,5,18,21,26,41,42
17.04.1982,6,13,23,35,37,39
24.04.1982,5,12,22,35,38,42
01.05.1982,3,13,17,19,22,40
08.05.1982,5,12,18,24,33,39
15.05.1982,7,14,18,31,32,38
22.05.1982,10,14,17,22,37,38
29.05.1982,3,4,10,12,23,33
05.06.1982,3,5,11,13,21,27
12.06.1982,1,3,12,20,33,37
19.06.1982,1,2,6,11,22,48
26.06.1982,7,11,13,14,21,35
03.07.1982,1,7,13,16,37,39
10.07.1982,1,12,14,21,29,46
17.07.1982,21,27,28,37,39,44
24.07.1982,5,13,26,31,33,38
31.07.1982,18,19,21,28,34,38
07.08.1982,2,14,38,41,46,49
14.08.1982,2,8,17,24,28,37
21.08.1982,6,17,21,34,35,39
28.08.1982,4,11,16,27,28,41
04.09.1982,1,10,28,30,34,35
11.09.1982,1,4,16,20,31,42
18.09.1982,6,7,21,25,33,48
25.09.1982,10,16,26,42,44,48
02.10.1982,3,5,20,33,37,47
09.10.1982,2,18,34,36,38,44
16.10.1982,2,19,25,28,40,47
23.10.1982,3,10,15,27,42,45
30.10.1982,9,14,22,23,38,44
06.11.1982,10,11,20,25,35,47
13.11.1982,9,19,20,27,30,39
20.11.1982,6,13,28,29,32,48
27.11.1982,2,13,17,22,36,45
04.12.1982,3,27,30,38,44,46
11.12.1982,15,18,27,31,33,35
18.12.1982,11,17,24,25,36,46
25.12.1982,10,16,20,21,22,44
