03.01.1965,7,13,23,25,33,43
10.01.1965,4,8,10,12,15,35
17.01.1965,7,9,17,18,27,47
24.01.1965,13,18,24,31,38,46
31.01.1965,10,26,29,32,34,42
07.02.1965,5,8,13,23,29,49
14.02.1965,3,13,33,37,42,47
21.02.1965,6,9,28,36,46,49
28.02.1965,8,15,18,27,30,35
07.03.1965,14,18,27,33,38,42
14.03.1965,3,4,19,34,43,49
21.03.1965,9,29,33,39,43,45
28.03.1965,9,13,16,34,36,37
04.04.1965,6,15,27,28,34,46
11.04.1965,2,4,16,23,26,30
19.04.1965,1,2,3,5,47,48
25.04.1965,1,14,22,27,30,42
02.05.1965,10,23,31,34,45,49
09.05.1965,4,29,31,36,37,49
16.05.1965,11,12,21,37,41,47
23.05.1965,2,23,27,31,39,45
30.05.1965,4,9,11,24,29,31
07.06.1965,1,5,15,29,33,38
13.06.1965,6,12,15,23,27,47
20.06.1965,3,16,20,21,29,32
27.06.1965,3,24,37,38,47,49
04.07.1965,8,12,17,19,21,25
11.07.1965,9,10,17,33,46,47
18.07.1965,7,9,15,25,38,46
25.07.1965,4,19,20,27,32,40
01.08.1965,8,13,17,31,41,44
08.08.1965,19,22,31,32,44,48
15.08.1965,3,5,12,25,32,48
22.08.1965,3,4,6,12,21,43
29.08.1965,2,16,17,38,39,44
04.09.1965,13,21,35,36,45,46
11.09.1965,13,19,21,25,31,37
18.09.1965,8,31,37,38,42,43
25.09.1965,4,8,15,17,44,48
02.10.1965,2,11,17,33,34,38
09.10.1965,12,15,22,24,32,34
16.10.1965,6,9,22,31,35,36
23.10.1965,2,15,24,32,39,44
30.10.1965,6,9,18,26,46,48
06.11.1965,2,5,18,23,40,47
13.11.1965,6,14,35,43,44,46
20.11.1965,6,17,20,36,45,48
27.11.1965,8,21,24,27,42,44
04.12.1965,1,12,13,14,33,48
11.12.1965,10,15,32,41,42,48
18.12.1965,11,20,23,29,33,48
25.12.1965,5,21,25,35,36,48
