06.01.1973,7,13,15,17,44,46
13.01.1973,4,7,8,19,29,41
20.01.1973,3,6,17,23,33,35
27.01.1973,1,6,9,17,20,42
03.02.1973,5,16,24,26,35,48
10.02.1973,1,5,13,26,37,46
17.02.1973,3,4,13,33,43,48
24.02.1973,8,20,32,33,43,49
03.03.1973,3,14,19,24,27,31
10.03.1973,20,21,34,39,42,49
17.03.1973,8,9,13,21,26,29
24.03.1973,6,10,20,22,34,39
31.03.1973,1,25,26,30,39,43
07.04.1973,11,22,28,37,40,43
14.04.1973,17,19,25,28,37,48
21.04.1973,1,3,34,42,47,48
28.04.1973,1,12,26,28,31,45
05.05.1973,3,21,22,23,31,46
12.05.1973,1,8,18,23,30,38
19.05.1973,11,14,25,28,30,46
26.05.1973,8,22,25,33,43,48
02.06.1973,10,15,18,25,36,48
09.06.1973,7,9,18,26,32,40
16.06.1973,6,9,17,23,28,46
23.06.1973,11,13,16,30,35,48
30.06.1973,6,12,26,27,37,38
07.07.1973,1,4,6,23,24,43
14.07.1973,7,13,18,26,31,39
21.07.1973,20,21,24,30,31,46
28.07.1973,11,16,22,28,41,49
04.08.1973,3,18,20,31,43,49
11.08.1973,10,16,17,30,39,42
18.08.1973,12,35,36,38,39,44
25.08.1973,1,4,5,31,35,45
01.09.1973,8,9,25,26,34,45
08.09.1973,3,11,21,24,39,46
15.09.1973,19,22,37,39,47,49
22.09.1973,2,9,18,20,24,40
29.09.1973,7,29,34,35,41,45
06.10.1973,1,23,24,31,36,48
13.10.1973,6,19,34,37,39,46
20.10.1973,8,15,25,31,32,33
27.10.1973,9,15,20,21,33,40
03.11.1973,11,17,20,27,34,45
10.11.1973,3,17,19,31,33,49
17.11.1973,2,7,11,39,41,48
24.11.1973,1,24,25,39,40,42
01.12.1973,5,20,30,33,37,43
08.12.1973,3,16,21,32,34,39
15.12.1973,4,31,32,33,36,39
22.12.1973,1,11,24,25,31,45
29.12.1973,2,20,21,24,25,32
